binomial_nomenclature,common_name,UTC,date,year,month,day,dayofyear,latitude,longitude,cloud_cover,temp_f,humidity,wind_direction_degrees,wind_speed_kmph,pressure_mb,dewpoint_f,head_index_f,percipitation_mm,visualbility_km,moon_phase,angler,angler_id,harvest_id
Salmo trutta,Brown Trout,2016-09-11 14:32:26 UTC,20160911,2016,09,11,255,43.0108194,-76.0754937,22,72,69,285,21,1015,56,69,1.3,10,0.704056714,birdnerdjosh,248298,4085466
Salmo trutta,Brown Trout,2015-08-16 15:49:51 UTC,20150816,2015,08,16,228,41.15356383,-75.33164167,24,87,77,166,4,1020,68,79,0.2,9,0.038429475,markdclements,317070,4184516
Salmo trutta,Brown Trout,2016-09-24 17:45:49 UTC,20160924,2016,09,24,268,35.35385387,-82.77797998,10,83,68,141,4,1019,60,75,0,10,0.356582195,chriswilliams,333199,4199585
Salmo trutta,Brown Trout,2016-09-22 13:40:03 UTC,20160922,2016,09,22,266,42.48790755,-73.11603972,14,81,43,230,6,1021,48,68,0.1,10,0.596447045,kylefitzroy,165609,4257007
Salmo trutta,Brown Trout,2016-10-06 00:21:57 UTC,20161005,2016,10,06,280,35.81905867,-82.23825366,22,65,77,106,10,1022,50,58,0.1,9,0.214161608,brandon58,291874,4283136
Salmo trutta,Brown Trout,2016-09-17 21:16:46 UTC,20160917,2016,09,17,261,40.61948333,-78.12443617,85,76,88,163,10,1020,63,68,5.7,9,0.982976459,halcyon,346745,4294559
Salmo trutta,Brown Trout,2016-07-30 23:30:02 UTC,20160730,2016,07,30,212,55.45884415,-4.003818752,62,58,89,265,15,1012,51,55,2.9,9,0.102074693,laligurans,346752,4294805
Salmo trutta,Brown Trout,2011-07-21 14:57:40 UTC,20110721,2011,07,21,202,37.1378966,-79.04999694,39,98,61,234,6,1011,73,97,0.4,10,0.649400768,laligurans,346752,4295024
Salmo trutta,Brown Trout,2016-10-16 17:50:30 UTC,20161016,2016,10,16,290,39.50115325,-79.11191428,42,78,76,253,7,1021,55,67,0,7,0.994301345,rpshane,109334,4372314
Salmo trutta,Brown Trout,2016-09-13 17:09:43 UTC,20160913,2016,09,13,257,44.13599396,-78.45642853,17,81,72,224,14,1017,56,68,0,8,0.880390337,nicnaturalist,349229,4376673
Salmo trutta,Brown Trout,2016-10-17 20:07:00 UTC,20161017,2016,10,17,291,45.20847496,5.655904412,68,53,81,131,6,1024,46,49,8.4,9,0.957910356,naturalist,2479,4384724
Salmo trutta,Brown Trout,2016-10-22 13:39:00 UTC,20161022,2016,10,22,296,51.21942443,-1.484119892,35,56,86,47,12,1016,42,47,0.1,7,0.526189915,bwhitefield,277692,4413206
Salmo trutta,Brown Trout,2016-10-22 10:08:00 UTC,20161022,2016,10,22,296,47.84575693,8.856483364,7,55,83,190,4,1016,37,46,0,7,0.542184835,inasiebert,213733,4413250
Salmo trutta,Brown Trout,2016-10-23 19:36:45 UTC,20161023,2016,10,23,297,42.47001599,-73.16912294,70,50,71,272,29,1005,34,43,4,9,0.393510205,kylefitzroy,165609,4423749
Salmo trutta,Brown Trout,2012-04-08 22:20:00 UTC,20120409,2012,04,08,99,-45.0326751,168.7554308,31,60,83,340,12,1013,43,48,0.1,7,0.93296414,majo00,58489,4424183
Salmo trutta,Brown Trout,2011-07-21 18:16:00 UTC,20110721,2011,07,21,202,40.6089353,-78.13622475,7,94,69,243,12,1011,71,90,0,10,0.636909361,laligurans,346752,4428062
Salmo trutta,Brown Trout,2015-10-30 08:27:00 UTC,20151030,2015,10,30,303,44.55444652,-89.35410261,100,48,81,213,11,1017,39,44,0.1,9,0.887870463,flabellare223,359145,4456883
Salmo trutta,Brown Trout,2016-10-25 17:04:30 UTC,20161025,2016,10,25,299,43.46385333,-76.52478,42,45,61,308,30,1024,30,43,0,10,0.217196915,mlrosten,176029,4460536
Salmo trutta,Brown Trout,2015-09-12 16:07:00 UTC,20150912,2015,09,12,255,53.1286461,-1.816864014,74,57,85,214,19,1006,49,54,11.1,9,0.00348015,stephen54,350459,4498483
Salmo trutta,Brown Trout,2016-10-13 11:22:00 UTC,20161013,2016,10,13,287,60.23914779,24.99419689,14,40,85,11,9,1033,35,37,0,10,0.897891328,meen,371169,4593715
Salmo trutta,Brown Trout,2016-08-04 14:05:00 UTC,20160804,2016,08,04,217,69.0127386,23.04039001,39,59,81,206,9,1004,48,55,11.8,8,0.032940832,joonastammivuori,373313,4660333
Salmo trutta,Brown Trout,2016-10-21 22:24:00 UTC,20161022,2016,10,21,295,-43.53408889,172.6340639,12,60,79,58,14,1020,41,47,0,10,0.595703554,katemccombs,128671,4856396
Salmo trutta,Brown Trout,2013-04-01 11:37:00 UTC,20130401,2013,04,01,91,43.0371068,-77.4814445,45,37,68,270,25,1009,21,34,0.3,10,0.693457724,robbuckbirder,179426,4891606
Salmo trutta,Brown Trout,2013-06-20 19:18:00 UTC,20130620,2013,06,20,171,37.2473771,-118.58428,0,81,26,270,16,1012,17,56,0,10,0.896425962,joshuagsmith,269952,4911162
Salmo trutta,Brown Trout,2016-07-04 14:35:00 UTC,20160704,2016,07,04,186,40.28893312,9.496835768,1,92,39,147,4,1016,48,79,0,10,0.001703559,jakob,5643,4923891
Salmo trutta,Brown Trout,2016-07-22 14:50:00 UTC,20160722,2016,07,22,204,40.882737,-109.297077,27,85,48,233,9,1017,48,74,1.7,10,0.917676744,zachary29,389721,4934783
Salmo trutta,Brown Trout,2016-12-31 22:33:00 UTC,20170101,2016,12,31,366,-41.807079,172.846892,61,74,84,316,19,1004,58,66,7.1,8,0.069754521,aunty,58459,5056468
Salmo trutta,Brown Trout,2017-02-05 17:22:26 UTC,20170205,2017,02,05,36,39.9723534,-105.2233755,14,49,67,202,9,1013,26,36,0.1,10,0.676059912,irishninja,399422,5057509
Salmo trutta,Brown Trout,2017-02-05 17:53:17 UTC,20170205,2017,02,05,36,39.97240545,-105.2233748,14,49,67,202,9,1013,26,36,0.1,10,0.678374861,irishninja,399422,5057642
Salmo trutta,Brown Trout,2015-11-09 17:00:00 UTC,20151109,2015,11,09,313,39.58943525,-79.86352444,73,62,74,117,15,1025,35,43,19.5,9,0.038095138,steven_wilson,410670,5181003
Salmo trutta,Brown Trout,2013-11-10 21:18:00 UTC,20131110,2013,11,10,314,40.32004575,-105.6029785,6,52,52,266,14,1022,22,39,0,10,0.573661959,skrentnyjeff,257635,5215194
Salmo trutta,Brown Trout,2017-04-01 13:43:00 UTC,20170401,2017,04,01,91,43.02801915,-87.89588481,73,52,61,157,9,1023,29,43,0,10,0.257881765,ggoatboy,276236,5556265
Salmo trutta,Brown Trout,2017-04-01 13:41:00 UTC,20170401,2017,04,01,91,43.02772522,-87.89588749,73,52,61,157,9,1023,29,43,0,10,0.25773917,ggoatboy,276236,5556275
Salmo trutta,Brown Trout,2015-04-11 19:15:00 UTC,20150411,2015,04,11,101,40.17503109,-77.18694334,5,60,73,304,18,1018,37,46,0,10,0.540874845,joshreider,394307,5799915
Salmo trutta,Brown Trout,2017-04-17 06:28:00 UTC,20170417,2017,04,17,107,44.54733961,-92.80670092,25,54,55,330,8,1022,32,46,0,10,0.702766361,shadoj,279148,5812937
Salmo trutta,Brown Trout,2016-11-17 18:35:00 UTC,20161117,2016,11,17,322,34.13559597,-94.68292236,16,76,68,182,15,1012,56,68,0,10,0.854933301,wgsflyfish,454405,5824731
Salmo trutta,Brown Trout,2017-04-15 07:46:00 UTC,20170415,2017,04,15,105,41.975746,-75.34188028,75,63,63,198,13,1023,41,54,10.8,8,0.852933982,peaseddy,457952,5889256
Salmo trutta,Brown Trout,2017-04-17 19:13:25 UTC,20170417,2017,04,17,107,42.0374555,-75.41733667,38,56,63,312,16,1017,40,53,0.1,10,0.655749917,marty_dreamcatcher,460473,5896939
Salmo trutta,Brown Trout,2017-04-15 17:37:00 UTC,20170415,2017,04,15,105,42.0046434,-75.37248898,75,63,63,198,13,1023,41,54,10.8,8,0.824597957,peaseddy,457952,5897792
Salmo trutta,Brown Trout,2017-04-22 18:37:28 UTC,20170422,2017,04,22,112,42.00402069,-75.37371826,88,50,71,331,12,1017,37,46,0.4,6,0.179732537,peaseddy,457952,5913900
Salmo trutta,Brown Trout,2017-04-20 13:24:00 UTC,20170420,2017,04,20,110,37.17751363,-3.592990637,7,75,55,125,8,1018,40,61,0,10,0.388924128,qgroom,63000,5925230
Salmo trutta,Brown Trout,2017-04-24 15:05:42 UTC,20170424,2017,04,24,114,41.94081849,-75.24959084,0,59,60,144,6,1020,38,52,0,9,0.05065251,peaseddy,457952,5939112
Salmo trutta,Brown Trout,2017-04-24 15:21:26 UTC,20170424,2017,04,24,114,41.94020897,-75.24896722,0,59,60,144,6,1020,38,52,0,9,0.050097135,peaseddy,457952,5939177
Salmo trutta,Brown Trout,2017-04-25 20:17:00 UTC,20170425,2017,04,25,115,42.00205926,-75.37937991,100,54,68,111,17,1018,42,53,5.6,7,0.007623827,peaseddy,457952,5959169
Salmo trutta,Brown Trout,2017-04-26 01:55:22 UTC,20170425,2017,04,26,116,42.04570171,-75.42070337,100,54,68,111,17,1018,42,53,5.6,7,0.0040067,peaseddy,457952,5960942
Salmo trutta,Brown Trout,2017-04-25 20:17:42 UTC,20170425,2017,04,25,115,42.00728226,-75.36331177,100,54,68,111,17,1018,42,53,5.6,7,0.007614698,peaseddy,457952,5961069
Salmo trutta,Brown Trout,2017-04-25 22:39:22 UTC,20170425,2017,04,25,115,41.96980526,-75.3337713,100,54,68,111,17,1018,42,53,5.6,7,0.005907051,peaseddy,457952,5961087
Salmo trutta,Brown Trout,2017-04-18 14:34:01 UTC,20170418,2017,04,18,108,39.58538333,-77.64892,50,65,50,119,9,1026,39,58,0,10,0.580842459,kylefitzroy,165609,5973026
Salmo trutta,Brown Trout,2017-04-29 23:18:46 UTC,20170429,2017,04,29,119,41.9557,-74.93776667,66,72,70,301,12,1017,52,65,3.3,8,0.17177592,madcap3693,135019,6143171
Salmo trutta,Brown Trout,2016-10-08 19:36:58 UTC,20161008,2016,10,08,282,42.01559445,-75.38531333,72,66,88,199,9,1018,52,56,5.1,7,0.464841726,madcap3693,135019,6143249
Salmo trutta,Brown Trout,2016-04-30 16:03:23 UTC,20160430,2016,04,30,121,41.02298617,-75.20508667,61,65,70,130,9,1022,42,52,0.2,9,0.445522948,madcap3693,135019,6162155
Salmo trutta,Brown Trout,2014-05-27 17:14:16 UTC,20140527,2014,05,27,147,40.90731167,-109.4137033,7,83,24,231,10,1014,24,62,0,10,0.012570416,madcap3693,135019,6162192
Salmo trutta,Brown Trout,2013-06-02 12:08:23 UTC,20130602,2013,06,02,153,41.92666667,-74.841,41,81,87,207,12,1012,62,69,8.2,7,0.32326941,madcap3693,135019,6162302
Salmo trutta,Brown Trout,2016-06-24 23:14:00 UTC,20160624,2016,06,24,176,44.30476333,-73.92871167,2,76,65,230,3,1018,48,64,0,10,0.792241837,madcap3693,135019,6162354
Salmo trutta,Brown Trout,2017-05-20 16:48:24 UTC,20170520,2017,05,20,140,35.35248833,-82.77660333,8,81,63,173,7,1020,59,74,0.6,8,0.328444083,jmarchal,81136,6287754
Salmo trutta,Brown Trout,2017-05-20 15:19:11 UTC,20170520,2017,05,20,140,41.02324167,-75.2051,43,63,60,215,8,1025,45,59,0.2,9,0.334824062,madcap3693,135019,6305351
Salmo trutta,Brown Trout,2017-05-26 18:36:04 UTC,20170526,2017,05,26,146,43.087248,-89.81211,48,68,75,111,8,1008,54,64,10.7,7,0.016026909,dwalc400,492264,6376811
Salmo trutta,Brown Trout,2016-07-30 14:35:41 UTC,20160730,2016,07,30,212,43.54071919,-80.25159817,62,73,67,88,14,1017,58,70,0.1,10,0.128972648,bearboy10,493668,6412418
Salmo trutta,Brown Trout,2017-05-29 23:18:25 UTC,20170529,2017,05,29,149,40.02589792,-105.2275877,5,59,61,78,7,1020,42,56,5.1,10,0.235637398,danimal,259191,6423176
Salmo trutta,Brown Trout,2017-05-26 15:08:30 UTC,20170526,2017,05,26,146,35.22704667,-82.80433667,1,77,64,265,7,1014,50,66,0,8,0.01210639,treedogff,474731,6431004
Salmo trutta,Brown Trout,2017-05-30 17:11:54 UTC,20170530,2017,05,30,150,43.39945763,-91.09909002,80,59,71,288,15,1014,45,55,3,7,0.31096173,dwalc400,492264,6438734
Salmo trutta,Brown Trout,2016-02-21 04:54:57 UTC,20160220,2016,02,21,52,43.425495,-111.16005,60,35,84,259,16,1026,24,29,0.3,10,0.975144088,jay36,502548,6535230
Salmo trutta,Brown Trout,2015-09-09 16:46:00 UTC,20150909,2015,09,09,252,35.66494833,-83.60353833,69,82,85,261,6,1014,68,75,23.9,9,0.115221007,quiggifur,505122,6563959
Salmo trutta,Brown Trout,2016-05-14 00:12:00 UTC,20160513,2016,05,14,135,43.743305,-91.94313833,69,59,75,297,19,1014,41,49,7.1,10,0.53279502,quiggifur,505122,6565239
Salmo trutta,Brown Trout,2017-06-13 18:09:04 UTC,20170613,2017,06,13,164,42.81358844,-112.3950374,49,54,78,249,29,1010,43,48,9.4,9,0.845473952,ernestkeeley,255738,6624602
Salmo trutta,Brown Trout,2017-06-14 21:29:34 UTC,20170614,2017,06,14,165,40.57587,-105.5834283,0,65,39,269,19,1013,27,53,0,10,0.756594871,mjeklass,40944,6666832
Salmo trutta,Brown Trout,2017-06-19 15:39:30 UTC,20170619,2017,06,19,170,44.62768177,-85.50501809,62,68,72,307,10,1008,54,64,0.5,8,0.268902949,krystlers,511650,6717501
Salmo trutta,Brown Trout,2017-06-16 13:53:00 UTC,20170616,2017,06,16,167,48.3101142,2.092675567,47,72,60,315,12,1024,51,65,0.2,9,0.597471173,brunodurand,270285,6860839
Salmo trutta,Brown Trout,2017-06-30 23:14:08 UTC,20170630,2017,06,30,181,46.51183333,-113.7712033,0,79,52,254,5,1018,43,66,0,11,0.496286023,madcap3693,135019,6880292
Salmo trutta,Brown Trout,2017-07-02 21:19:48 UTC,20170702,2017,07,02,183,46.87188088,-113.8863641,4,91,52,294,4,1013,44,69,1,10,0.680914812,madcap3693,135019,6895485
Salmo trutta,Brown Trout,2017-07-02 21:51:13 UTC,20170702,2017,07,02,183,40.01841443,-105.3923849,1,83,28,256,10,1016,27,65,0.1,10,0.682870263,laligurans,346752,6901482
Salmo trutta,Brown Trout,2017-07-03 18:16:03 UTC,20170703,2017,07,03,184,44.904256,6.833668,3,71,63,172,4,1021,41,60,0,10,0.755814038,fabnobili,206393,6904733
Salmo trutta,Brown Trout,2017-04-16 17:25:42 UTC,20170416,2017,04,16,106,44.54437,-92.80407,0,56,56,282,17,1015,37,53,0,10,0.748455553,alexfranzen,187733,6961692
Salmo trutta,Brown Trout,2017-07-11 18:33:25 UTC,20170711,2017,07,11,192,34.16847167,-116.9540467,1,82,49,233,10,1010,50,72,2.2,10,0.935911375,herbal_butterman,519830,7024228
Salmo trutta,Brown Trout,2017-07-13 19:44:45 UTC,20170713,2017,07,13,194,57.60594167,-6.346836667,58,63,83,223,21,1014,51,56,6.9,10,0.800267428,birdfly,156461,7041794
Salmo trutta,Brown Trout,2017-07-15 17:55:00 UTC,20170715,2017,07,15,196,44.34966667,-103.9337472,2,86,45,68,16,1017,53,77,2.3,10,0.617458149,ericaleicht,164000,7078200
Salmo trutta,Brown Trout,2017-07-18 11:39:17 UTC,20170718,2017,07,18,199,52.650462,-7.249298,38,72,83,125,15,1014,57,63,0.1,10,0.314836619,mmulqueen,384718,7137396
Salmo trutta,Brown Trout,2017-07-24 16:43:13 UTC,20170724,2017,07,24,205,42.81568786,-122.112044,4,91,62,234,6,1012,54,74,8.3,10,0.023275532,cris4,544392,7189951
Salmo trutta,Brown Trout,2017-07-15 23:22:00 UTC,20170716,2017,07,15,196,-41.25583935,175.1304388,35,54,86,329,21,1023,43,48,0.1,10,0.593318624,lisa_bennett,59227,7258660
Salmo trutta,Brown Trout,2017-07-28 15:46:11 UTC,20170728,2017,07,28,209,38.84254167,-106.11895,35,78,73,244,4,1018,48,63,13.7,9,0.309675528,gressington,316076,7261213
Salmo trutta,Brown Trout,2017-07-28 21:00:00 UTC,20170728,2017,07,28,209,39.37598333,-106.9776217,22,87,59,292,6,1018,46,67,6,10,0.330534649,john305,555718,7293327
Salmo trutta,Brown Trout,2017-07-28 15:44:31 UTC,20170728,2017,07,28,209,38.24671173,-107.2597733,7,84,58,218,4,1018,47,67,0.7,9,0.30956532,aaronramon,62176,7317032
Salmo trutta,Brown Trout,2017-08-06 21:03:20 UTC,20170806,2017,08,06,218,42.95784543,-89.67116738,41,74,84,143,6,1016,58,65,4.5,9,0.992305949,dwalc400,492264,7381583
Salmo trutta,Brown Trout,2017-08-06 22:37:35 UTC,20170806,2017,08,06,218,41.44471333,-76.69515333,18,76,74,266,7,1019,51,65,0.4,8,0.993396932,stclairdp,547173,7383424
Salmo trutta,Brown Trout,2017-07-31 00:08:00 UTC,20170730,2017,07,31,212,40.34160713,-105.5674459,6,72,71,76,6,1020,47,59,11.9,9,0.538262642,alex_bairstow,317669,7400089
Salmo trutta,Brown Trout,2016-07-11 23:08:34 UTC,20160711,2016,07,11,193,43.27262859,-91.77928794,34,92,79,176,23,1008,72,84,0.6,10,0.495253457,sonoranaturalist,306074,7448768
Salmo trutta,Brown Trout,2017-07-22 15:18:09 UTC,20170722,2017,07,22,203,40.09818184,-75.43050094,24,100,60,208,9,1011,70,96,3.7,10,0.009343605,lkats,516297,7506923
Salmo trutta,Brown Trout,2017-08-16 17:26:27 UTC,20170816,2017,08,16,228,40.97216577,-78.56837455,49,83,79,298,5,1017,59,69,0.2,5,0.312218017,kmrogers,220686,7544345
Salmo trutta,Brown Trout,2017-08-19 13:57:00 UTC,20170819,2017,08,19,231,44.11297948,11.4425182,13,87,51,226,14,1012,56,81,0.5,10,0.064178566,francescagraziani,38542,7567768
Salmo trutta,Brown Trout,2017-05-15 15:44:27 UTC,20170515,2017,05,15,135,39.26216333,-105.217675,40,68,27,210,16,1004,28,62,0,10,0.809043348,daughterearth,595551,7589921
Salmo trutta,Brown Trout,2017-08-19 15:06:53 UTC,20170819,2017,08,19,231,40.51743,-111.3954383,5,86,30,253,12,1016,29,66,0,10,0.061396255,kennoe,403061,7646360
Salmo trutta,Brown Trout,2017-07-20 21:23:11 UTC,20170720,2017,07,20,201,37.36077833,-118.442305,0,91,32,139,7,1014,41,76,0,10,0.09227984,lmkp,145312,7669713
Salmo trutta,Brown Trout,2017-08-21 21:40:27 UTC,20170821,2017,08,21,233,43.69989031,-91.0171864,87,76,90,184,12,1015,65,70,5.8,7,0.00024862,jake61,605382,7764986
Salmo trutta,Brown Trout,2017-09-03 19:39:16 UTC,20170903,2017,09,03,246,40.74842115,-78.1541842,63,72,83,276,12,1014,55,61,2.7,5,0.936360712,laligurans,346752,7770031
Salmo trutta,Brown Trout,2017-09-02 12:15:00 UTC,20170902,2017,09,02,245,42.30972492,-83.88666864,53,66,87,114,12,1017,52,56,0.1,9,0.859122345,vincent39,618304,7841283
Salmo trutta,Brown Trout,2017-08-03 18:21:00 UTC,20170803,2017,08,03,215,40.18431139,-110.4427671,5,87,32,201,5,1015,39,73,0,10,0.855618706,backcountrychronicles,43456,7879446
Salmo trutta,Brown Trout,2017-08-24 18:37:00 UTC,20170824,2017,08,24,236,40.58804362,-111.4332962,0,83,42,270,11,1014,36,65,0,10,0.106859429,backcountrychronicles,43456,7879622
Salmo trutta,Brown Trout,2017-09-14 20:53:09 UTC,20170914,2017,09,14,257,42.73381392,-112.407904,28,74,63,202,16,1005,48,63,4.3,10,0.320567252,stepzane,313104,7923185
Salmo trutta,Brown Trout,2017-09-14 20:53:04 UTC,20170914,2017,09,14,257,42.73384871,-112.4078866,28,74,63,202,16,1005,48,63,4.3,10,0.320573463,jorgerosales,600835,7926069
Salmo trutta,Brown Trout,2017-09-03 04:42:00 UTC,20170902,2017,09,03,246,40.3022107,-111.6596451,0,92,33,226,8,1018,39,71,0,10,0.902679029,troyjohnson3,632157,7958199
Salmo trutta,Brown Trout,2016-10-26 17:55:01 UTC,20161026,2016,10,26,300,44.28458,-73.07268617,78,41,75,318,10,1030,28,36,0.3,10,0.139559062,beeboy,13355,7985862
Salmo trutta,Brown Trout,2016-10-18 20:57:19 UTC,20161018,2016,10,18,292,44.01391945,-73.16928,50,80,69,167,19,1008,57,69,0.9,10,0.89360097,beeboy,13355,7985910
Salmo trutta,Brown Trout,2017-03-03 21:33:00 UTC,20170304,2017,03,03,62,-42.52794998,172.8328833,32,67,78,81,13,1013,52,58,0.1,10,0.323035195,jon_sullivan,1115,8022523
Salmo trutta,Brown Trout,2016-07-23 12:40:00 UTC,20160723,2016,07,23,205,50.12923225,-5.482149839,56,67,84,257,13,1022,59,64,0.2,10,0.853618249,stanvrem,615980,8069047
Salmo trutta,Brown Trout,2014-12-20 17:03:00 UTC,20141220,2014,12,20,354,45.20269327,-71.99628353,8,26,97,268,3,1027,6,6,0,3,0.025238899,bradleyfishes,641347,8073216
Salmo trutta,Brown Trout,2017-09-24 18:46:51 UTC,20170924,2017,09,24,267,41.52752,-73.151967,0,90,70,29,5,1017,67,83,0,10,0.205071477,spinosaurusrocks,519154,8081632
Salmo trutta,Brown Trout,2017-09-23 14:38:55 UTC,20170923,2017,09,23,266,45.17410854,-63.38985916,55,68,91,237,6,1016,57,60,0,9,0.120501551,sandwich,323903,8082495
Salmo trutta,Brown Trout,2017-09-22 12:35:08 UTC,20170922,2017,09,22,265,44.88922515,6.943610497,3,59,52,91,4,1020,30,49,0,10,0.058814935,fabnobili,206393,8085689
Salmo trutta,Brown Trout,2017-09-14 20:55:07 UTC,20170914,2017,09,14,257,42.73394667,-112.4079667,28,74,63,202,16,1005,48,63,4.3,10,0.32042067,rachelbrinkley,526459,8088513
Salmo trutta,Brown Trout,2017-04-30 20:04:32 UTC,20170430,2017,04,30,120,44.25337606,-109.3999281,18,52,56,270,14,1016,27,43,0,10,0.255089568,nathanwhalen,640958,8099532
Salmo trutta,Brown Trout,2017-09-28 21:28:00 UTC,20170928,2017,09,28,271,42.81154895,-112.3960869,1,68,56,43,6,1021,33,51,0,10,0.575463209,stepzane,313104,8158933
Salmo trutta,Brown Trout,2017-09-14 22:38:02 UTC,20170914,2017,09,14,257,42.7337847,-112.4078672,28,74,63,202,16,1005,48,63,4.3,10,0.312775829,jarek2,649596,8159042
Salmo trutta,Brown Trout,2017-09-14 20:55:14 UTC,20170914,2017,09,14,257,42.73387847,-112.4079157,28,74,63,202,16,1005,48,63,4.3,10,0.320411975,bradley20,600836,8169376
Salmo trutta,Brown Trout,2015-09-16 18:50:00 UTC,20150916,2015,09,16,259,36.40028364,-105.03479,5,64,66,262,23,1017,43,55,0.4,10,0.107530724,txfishes,91209,8179936
Salmo trutta,Brown Trout,2017-09-26 14:01:00 UTC,20170926,2017,09,26,269,53.1225606,-1.805402935,87,59,91,116,10,1022,52,55,0,6,0.359284183,stephen54,350459,8188285
Salmo trutta,Brown Trout,2017-09-29 23:11:13 UTC,20170929,2017,09,29,272,43.24664831,-112.3060796,22,67,60,196,8,1017,36,51,0,10,0.674497088,campcod2,600830,8208555
Salmo trutta,Brown Trout,2015-07-13 08:59:00 UTC,20150713,2015,07,13,194,45.15755597,6.494207382,6,64,66,321,9,1018,41,58,0,10,0.08008053,benoitnabholz,179313,8224391
Salmo trutta,Brown Trout,2017-10-04 22:12:01 UTC,20171004,2017,10,04,277,43.70572155,-90.96642234,20,59,74,295,8,1026,45,54,0,8,0.99013573,dwalc400,492264,8261546
Salmo trutta,Brown Trout,2015-03-24 18:11:40 UTC,20150324,2015,03,24,83,35.37001958,-82.9389054,70,66,87,197,7,1021,47,55,0.4,4,0.244874339,kgardner,350861,8291900
Salmo trutta,Brown Trout,2017-10-08 22:02:00 UTC,20171008,2017,10,08,281,40.57593097,-105.5837906,30,57,43,183,15,1004,23,46,3.7,9,0.871592174,mountainyoda,588299,8327347
Salmo trutta,Brown Trout,2017-09-28 19:58:58 UTC,20170928,2017,09,28,271,42.81155833,-112.3960883,1,68,56,43,6,1021,33,51,0,10,0.569656589,rachelbrinkley,526459,8336526
Salmo trutta,Brown Trout,2017-10-10 19:58:28 UTC,20171010,2017,10,10,283,37.38678167,-118.4258333,22,60,29,140,9,1017,13,45,0,10,0.690637266,rosiehoward,618272,8358603
Salmo trutta,Brown Trout,2017-10-13 14:46:00 UTC,20171013,2017,10,13,286,36.66861111,-105.6866667,0,57,52,230,17,1018,30,47,0,10,0.378106014,leightonreid,265174,8435505
Salmo trutta,Brown Trout,2017-10-13 21:27:00 UTC,20171013,2017,10,13,286,36.67,-105.6869444,0,57,52,230,17,1018,30,47,0,10,0.348078758,leightonreid,265174,8435509
Salmo trutta,Brown Trout,2017-10-17 14:49:25 UTC,20171017,2017,10,17,290,44.76250468,-85.64091573,7,61,74,241,14,1018,44,53,0,10,0.051210763,frsimkins,224831,8440454
Salmo trutta,Brown Trout,2017-10-08 20:47:07 UTC,20171008,2017,10,08,281,45.77990333,-114.271195,71,35,81,319,9,1016,25,31,1.5,9,0.875623749,aray81397,668273,8460055
Salmo trutta,Brown Trout,2017-10-22 13:15:34 UTC,20171022,2017,10,22,295,42.39979167,-76.57842167,30,70,67,172,13,1026,47,59,0,10,0.075221762,zeledonia,65391,8503291
Salmo trutta,Brown Trout,2017-09-30 14:46:17 UTC,20170930,2017,09,30,273,41.88914167,-73.35798667,71,51,86,30,10,1022,44,48,0,8,0.732057523,madcap3693,135019,8519109
Salmo trutta,Brown Trout,2017-08-04 02:34:21 UTC,20170803,2017,08,04,216,41.13771141,-111.9198916,1,87,29,220,10,1015,39,74,0.1,10,0.877807106,jacobstock,657177,8731312
Salmo trutta,Brown Trout,2017-08-03 15:43:53 UTC,20170803,2017,08,03,215,41.13574048,-111.9001712,1,87,29,220,10,1015,39,74,0.1,10,0.848244233,jacobstock,657177,8731343
