dayofyear,angler,harvest_size,month,cloud_cover,temp_f,humidity,wind_direction_degrees,wind_speed_kmph,pressure_mb,dewpoint_f,head_index_f,percipitation_mm,visualbility_km,moon_phase,angler_id,harvest_id
291,pmk00001,1,10,0,92,62,91,6,1014,70,90,0,10,0.221687355,204678,8860587
291,ryanw95,1,10,15,76,73,146,4,1021,52,62,0,10,0.010372716,606879,8575433
291,zachtrelfa,1,10,15,76,73,146,4,1021,52,62,0,10,0.008254455,606878,8460428
292,aaronramon,1,10,71,78,75,139,10,1019,57,67,0,10,0.001601167,62176,8476916
292,allenratzlaff,1,10,0,56,61,153,6,1032,28,43,0,10,0.389776641,28545,2244159
292,beeboy,1,10,50,80,69,167,19,1008,57,69,0.9,10,0.89360097,13355,7985910
292,brennafarrell,1,10,38,84,82,66,11,1016,73,84,5,10,0.001629762,521996,8537078
292,chris353,1,10,0,66,65,229,5,1023,44,56,0,10,0.001856298,665121,8471560
292,denniswross,1,10,0,52,65,165,6,1032,31,42,0,10,0.373040768,4733,2235901
292,jon_sullivan,1,10,11,69,69,336,12,1022,42,52,0,10,0.999530492,1115,974333
292,marillionjade24,2,10,73,92,85,187,16,1011,70,83,0.5,8,0.909007918,143755,4385587.5
292,mlrosten,1,10,43,78,76,213,30,1007,62,71,1,10,0.908419245,176029,4462747
292,nv_multispeciesfishing,1,10,26,74,69,242,4,1025,47,59,0,10,0.0016596,535133,8523661
292,sarahroberts,6,10,15,87,72,238,13,1008,65,78,0,10,0.900741745,38701,4469235
292,tortuga_rapido,4,10,2,68,75,235,10,1021,45,54,0,10,0.001788112,10162,8471467
292,zachtrelfa,3,10,35,76.33333333,75.66666667,130,4,1020.666667,54,63.33333333,0,10,0.005901479,606878,8515065.667
293,ecoexplore_wnc,2,10,0,75,58,128,1,1024,47,64,0,10,0.01053298,188484,8524395
293,mlrosten,2,10,14,68,82,210,5,1017,58,63,0,10,0.83163092,176029,4451883
293,ruggedbynature,6,10,3,77,69,239,4,1023,53,66,0,10,0.014283992,315502,8482037.667
293,sailortom,1,10,95,51,81,260,15,1012,44,50,19.6,9,0.014062991,541278,8820978
293,wavelinks,1,10,0,79,79,206,10,1017,65,73,0,9,0.804018883,382513,4879119
293,zachtrelfa,1,10,72,73,78,127,8,1018,60,69,1.5,10,0.014062991,606878,8624045
294,aaron114,1,10,70,80,84,123,17,1017,71,81,7.6,10,0.032937576,678178,8489377
294,ebroesicke,1,10,28,71,62,165,3,1027,44,59,0,10,0.040530562,763845,9843034
294,fishesoftexas,13,10,28,73,74,7,21,1022,54,69,29.6,8,0.708999432,10601,4903731.923
294,isaacsfishingcorner,2,10,27,73,74,162,10,1023,51,61,0,10,0.020640727,379756,8500171.5
294,jaycenguerrero,1,10,75,82,83,165,9,1014,69,77,0,7,0.037345975,609363,8519947
294,kellyale,1,10,81,82,86,182,9,1013,71,80,1,7,0.042753943,112221,8493976
294,kgardner,1,10,6,67,78,323,10,1015,45,58,0,10,0.045985869,350861,8291913
294,letitbe793,1,10,38,71,78,94,6,1024,53,61,0,10,0.03817253,498186,8562450
294,michaelmarion,1,10,18,60,67,88,9,1024,42,51,0,10,0.731526686,276573,7688640
294,missypelican,1,10,38,74,68,120,19,1019,57,70,10.7,8,0.737080939,34497,4445271
294,quiggifur,7,10,63,73,77,156,9,1022,54,62,0,10,0.041341233,505122,8495334.857
294,slacks1986,2,10,30,68,71,287,12,1013,47,60,0,10,0.044861851,51286,1029383
294,zach_cava,1,10,73,80,70,97,9,1021,63,75,0,9,0.043206543,19380,8538322
295,billyb3,1,10,51,76,71,245,6,1025,50,62,0,8,0.69198106,84102,2298358
295,ck2az,3,10,45.33333333,53.66666667,81.66666667,262,3.333333333,1016.666667,43.33333333,48.66666667,3.666666667,8.333333333,0.409950618,264009,4793941.667
295,djuth,1,10,30,75,71,242,6,1024,50,61,0,10,0.70049262,157587,2445314
295,drshawntdash,1,10,51,71,82,166,6,1027,51,58,0,10,0.065762306,11861,8779548
295,fishesoftexas,18,10,0,70.77777778,65.27777778,145.6666667,7.722222222,1025,44.16666667,58.44444444,0,9.777777778,0.613135569,10601,4855611.056
295,gregseitz,1,10,52,53,71,179,6,1023,34,43,0,10,0.603147081,225906,4420544
295,isaacsfishingcorner,1,10,48,73,72,166,13,1021,51,62,0,10,0.056592935,379756,8500140
295,jaycenguerrero,1,10,64,78,84,283,8,1018,64,71,22.4,8,0.098252966,609363,8519929
295,jeffmci9,2,10,38,73,75,240,16,1018,59,71,10.3,9,0.093120299,435598,8512680
295,kameron_cantley8,1,10,83,70,82,186,14,1016,61,67,24.7,9,0.085001722,666517,8506898
295,katemccombs,1,10,12,60,79,58,14,1020,41,47,0,10,0.595703554,128671,4856396
295,mracre,1,10,0,73,51,19,7,1023,46,63,0,10,0.647062245,4568,5619539
295,nicholas_pickleous,1,10,79,81,81,185,12,1012,68,78,0,10,0.054385019,466061,8834612
295,quiggifur,15,10,78.8,74.26666667,82.33333333,165.9333333,9.666666667,1018,61.4,68.73333333,9.153333333,8.6,0.0832346,505122,8510837.067
295,shannonhf,2,10,25,69,62,8,19,1020,48,63,2.5,9,0.078058419,644772,8839368
295,zeledonia,1,10,30,70,67,172,13,1026,47,59,0,10,0.075221762,65391,8503291
296,bwhitefield,1,10,35,56,86,47,12,1016,42,47,0.1,7,0.526189915,277692,4413206
296,fishesoftexas,6,10,0,74.66666667,53.66666667,173,11,1022.333333,42,62.33333333,0,9.666666667,0.538079193,10601,4913667.833
296,inasiebert,1,10,7,55,83,190,4,1016,37,46,0,7,0.542184835,213733,4413250
296,juan206,1,10,14,86,68,36,10,1019,62,77,0,10,0.160782299,683260,8558090
296,passiflora4,1,10,0,70,42,284,6,1025,36,61,0,10,0.102385343,448304,8528714
296,quiggifur,1,10,0,65,60,211,6,1022,38,51,0,10,0.50964275,505122,6565929
296,rpshane,2,10,58,64,72,336,8,1023,46,58,0.6,7,0.799280942,109334,2308270.5
296,ryan119,1,10,0,68,48,329,13,1019,36,57,0,10,0.502907826,352622,4413504
296,salamandersquad,1,10,0,79,47,152,7,1022,45,64,0,10,0.503916491,173577,5135155
296,tortuga_rapido,2,10,93,64,78,149,17,1010,53,60,10.9,10,0.140830512,10162,8536186.5
297,gordon_dietzman,1,10,6,52,42,265,22,1017,21,44,0,10,0.079377984,265027,8527015
297,karen-boerner,1,10,0,75,55,194,13,1021,44,64,0,10,0.476188832,315684,4426058
297,kgardner,1,10,54,54,72,313,24,1018,34,46,0.4,9,0.463216211,350861,4417164
297,kylefitzroy,1,10,70,50,71,272,29,1005,34,43,4,9,0.393510205,165609,4423749
297,quiggifur,1,10,31,57,60,281,12,1014,38,52,0,10,0.231521534,505122,8536931
297,takeahike,1,10,92,69,42,154,6,1016,30,54,0,10,0.900973302,124387,2438820
297,timothy12,1,10,0,63,61,286,30,1020,46,59,0,10,0.407834575,285044,4420155
297,tortuga_rapido,5,10,73,54,80,207,19,1005,43,49,1.2,10,0.211508569,10162,8538641.6
298,alchemist2000,1,10,0,75,46,263,10,1021,35,58,0,10,0.297615947,185358,8581568
298,birdgal5,1,10,28,72,49,94,9,1008,39,58,0,10,0.957180954,4915,2345837
298,cullen,2,10,18,84,70,202,8,1019,58,73,0,10,0.015648652,2281,1036850.5
298,jacobstudowen,1,10,0,77,39,322,9,1023,34,60,0,10,0.28873121,37403,8543653
298,jacobzabel,1,10,16,56,81,97,5,1028,39,47,0,7,0.323411563,350213,4426026
298,nv_multispeciesfishing,3,10,89,81,70,277,5,1020,61,73,0.1,10,0.945482127,535133,7095547
298,troutbum1374,9,10,88,64,81,299,18,1020,47,54,10,9,0.955629559,114381,2311193.778
299,darty,1,10,0,76,49,204,9,1012,45,65,0,10,0.412740664,615421,8584298
299,fishesoftexas,14,10,0,78.71428571,45.07142857,201,11.64285714,1012,43,65.78571429,0,10,0.391204982,10601,8735442.214
299,liapun312,1,10,59,65,70,101,10,1021,40,51,0,10,0.990637866,113157,2313138
299,mlrosten,1,10,42,45,61,308,30,1024,30,43,0,10,0.217196915,176029,4460536
299,troutbum1374,2,10,24.5,59.5,70,25,6.5,1031,37.5,48,0,10,0.991391184,114381,2318549.5
300,beeboy,1,10,78,41,75,318,10,1030,28,36,0.3,10,0.139559062,13355,7985862
300,garyg,1,10,16,75,57,182,8,1017,49,65,0,10,0.139942605,4850,4462911
300,kencheeks,1,10,0,69,64,197,6,1017,45,58,0,10,0.466642491,528500,8677086
300,kylefitzroy,1,10,89,29,82,321,13,1028,21,25,0.5,10,0.135865947,165609,4444627
300,nv_multispeciesfishing,1,10,0,70,61,183,5,1018,45,60,0,10,0.461256464,535133,8653378
300,papili01,1,10,0,64,40,67,4,1021,29,54,0,10,0.48303891,296623,8617394
300,victoria34,1,10,21,66,72,190,9,1014,49,59,0,10,0.468785904,300443,8595369
301,redheron_lcoley,1,10,42,81,82,229,12,1011,66,73,2.8,10,0.973917724,660306,8292758
301,troutbum1374,4,10,95.75,65.75,89,118.75,31.5,1015.25,52.5,54.5,10.05,7,0.981431658,114381,2327114.25
302,flabellare223,1,10,83,63,88,179,21,1015,46,50,0.4,9,0.051884419,359145,4456221
302,kathawk,1,10,34,58,86,148,18,1017,51,56,3.6,10,0.345671354,300278,5525674
302,leecain,1,10,2,60,70,224,6,1016,36,45,0,10,0.229504648,25763,5019938
303,cullin,1,10,4,66,52,202,16,1020,33,52,0,10,0.223524407,298425,4212833
303,dsruppel,1,10,100,65,93,92,17,1011,55,57,106.4,6,0.851244491,78086,2344037
303,flabellare223,2,10,100,48,81,213,11,1017,39,44,0.1,9,0.887820318,359145,4456883.5
303,jeffmci9,1,10,17,74,67,190,6,1015,47,59,0,10,0.768138991,435598,8623313
303,nv_multispeciesfishing,1,10,0,54,58,273,7,1014,31,46,0,10,0.762163417,535133,8650401
303,tortuga_rapido,4,10,74,39,80,239,21,1007,32,37,1.1,10,0.755489635,10162,8642005.25
304,cullen,1,10,64,46,78,168,8,1024,36,42,0.3,10,0.561820991,2281,1048698
304,jbrennan,1,10,17,79,71,171,12,1026,53,65,0,9,0.035724362,148339,4928427
304,mdavenport,1,10,41,51,74,34,6,1022,36,44,0,10,0.859508864,600134,8716712
304,oz4caster,1,10,49,80,76,275,12,1008,62,72,29.2,8,0.783810296,46101,2343470
304,pmk00001,4,10,40,81,64,219,11,1015,56,70,0,10,0.001372193,204678,5540659.5
304,qianna,1,10,7,70,70,295,3,1020,49,59,0,10,0.848746472,607903,8634350
304,quiggifur,2,10,13.5,82,60,250.5,7.5,1020,55,71.5,0,10,0.001401208,505122,6565931
304,toxmace,4,10,28,87,76,255,5,1020,63,75,0,7,0.001506305,341557,4469176.5
305,brownsbay,1,11,88,48,84,98,7,1008,43,48,0,10,0.922026548,19344,9639482
305,marykeim,1,11,31,74,66,79,10,1020,58,72,0,10,0.922784527,309089,8659975
305,mjcasarez,1,11,0,79,45,268,13,1013,39,61,0,10,0.03446634,11481,445889
305,mrbailey,1,11,57,53,80,5,18,1009,39,45,2,7,0.679682315,50643,1068800
306,eangler,1,11,4,89,64,207,10,1024,58,72,0,10,0.124359947,304765,4227223
306,umpquamatt,1,11,32,76,69,33,5,1026,54,66,0,10,0.153048056,416993,6019483
307,amber_m03,1,11,55,56,78,52,14,1021,45,52,0,10,0.994120464,692337,8666412
307,andyvarnell,1,11,56,82,81,223,10,1017,70,80,0,6,0.997369085,693881,8793465
307,askidda,1,11,62,82,80,214,5,1017,70,81,0,6,0.994330073,635663,8680079
307,jacksonroach,1,11,55,56,78,52,14,1021,45,52,0,10,0.994285171,692766,8669028
307,marshallarnwine,1,11,56,85,77,169,19,1017,68,78,1.2,10,0.092275731,315892,4502873
307,mmwebb,1,11,59,50,83,303,18,1020,44,49,13.5,9,0.99662034,35327,8670528
307,tadamcochran,1,11,49,68,79,314,9,1017,55,62,0,10,0.996666447,13118,8678440
308,ariel32,1,11,58,84,74,201,14,1014,64,76,0,9,0.995894982,693962,8678646
308,askidda,1,11,50,82,82,207,8,1016,69,80,0,7,0.995785003,635663,8680103
308,baxterke1,1,11,50,82,82,207,8,1016,69,80,0,7,0.993530982,606674,8682182
308,bryanto,1,11,4,67,34,168,10,1022,18,46,0,10,0.942148525,3499,3718403
308,ilouque,1,11,92,78,92,209,8,1017,71,78,1.3,5,0.994446034,31101,8683733
308,mapsandapps,2,11,73,79,86,101,3,1019,63,69,0,10,0.992918882,385784,8683155.5
308,rjnjr,4,11,70,82,85,193,6,1016,71,80,0,10,0.99562453,38920,8721531
308,troutbum1374,2,11,38,71,83,124,6,1027,52,61,0,7,0.394769408,114381,2347960
309,brianw,1,11,73,72,86,204,15,1012,61,66,0,8,0.960751914,33892,8698591
309,jeffmci9,16,11,65,75,89,201,13,1013,68,75,0,10,0.956990514,435598,8746584.875
309,kaitlyn_amacher,2,11,50,79,86,214,19,1011,68,77,0,10,0.96662218,695434,8694634
309,leecain,1,11,20,61,82,130,10,1021,53,58,0,10,0.166614334,25763,4842188
310,flabellare223,1,11,13,67,82,205,7,1025,46,51,0,10,0.255422427,359145,4506902
310,hartleyoutdooreducationcenter,1,11,46,41,75,339,13,1021,32,40,0,10,0.900610388,47992,8721939
310,quiggifur,2,11,55,69,62,45,7,1026,44,57,0,10,0.307300469,505122,6565935
311,carrion,1,11,87,62,94,287,7,1019,55,57,1.3,5,0.394492924,40229,4508296
311,jeffperry,1,11,100,59,72,10,16,1025,45,54,0.3,10,0.139132022,288697,3882404
311,kathawk,1,11,96,55,85,193,9,1015,49,52,1.6,10,0.390411732,300278,4515625
311,marshallarnwine,1,11,84,78,67,107,10,1023,56,69,1,10,0.328593399,315892,4502844
311,quiggifur,4,11,82.5,74.5,59.5,109.5,5.5,1024.5,46,63,0,10,0.386328363,505122,6565942.25
311,tadamcochran,1,11,96,67,71,101,7,1021,54,64,2.6,10,0.413764985,13118,4541312
311,wendycitsci,1,11,99,55,86,189,10,1015,49,52,1.6,10,0.396192478,71666,4839481
312,egeverd,1,11,52,81,78,304,4,1016,63,73,0,10,0.731359688,649510,8731897
312,nv_multispeciesfishing,1,11,100,46,89,41,12,1019,43,46,1.7,8,0.74560083,535133,8731824
313,caesarcastillo,1,11,37,50,74,82,9,1020,38,46,0,10,0.642985908,389353,8655098
313,steven_wilson,1,11,73,62,74,117,15,1025,35,43,19.5,9,0.038095138,410670,5181003
314,gofthejungle,2,11,69,58,85,194,8,1018,51,56,1,10,0.491267711,318333,8789760.5
314,rhislop,1,11,0,82,64,309,5,1018,57,72,0,10,0.714450554,21209,4534039
314,sarapowell,3,11,53,44,78,282,22,1020,35,41,0.6,10,0.548075915,24163,457458
314,skrentnyjeff,1,11,6,52,52,266,14,1022,22,39,0,10,0.573661959,257635,5215194
314,zachtrelfa,2,11,50,64,76,80,5,1025,41,50,0,10,0.506303893,606878,8753000.5
315,codyhough,4,11,54,63,81,76,13,1024,48,54,0,10,0.392643657,2136,8768128
315,ewrunn1ng,1,11,71,64,86,177,5,1017,52,56,0,9,0.820257297,300689,4528815
315,gcsnelling,2,11,58,54,57,141,10,1025,28,43,0,10,0.390198333,155080,8766034.5
315,iane,3,11,53,63,67,130,6,1022,45,56,0,10,0.405017496,609168,8775989.667
315,solivagaserpent,1,11,88,55,80,81,6,1024,46,52,0,10,0.482695448,558458,8757376
316,amiacalva,1,11,13,77,76,332,6,1023,55,64,0,10,0.886240128,369934,4582905
316,barrierislandnaturalist,1,11,28,73,61,257,6,1017,45,62,0,10,0.886205384,54550,4575329
316,bwhitefield,1,11,56,45,77,331,22,1014,36,43,6.1,10,0.321275634,277692,8816249
316,ewrunn1ng,2,05,84,57,89,172.5,9,1014,48.5,52,3.65,9,0.551569841,300689,6668699
316,gcsnelling,2,11,73,60,64,320,5,1026,41,53,0,10,0.286546195,155080,8787830.5
316,tosteve,2,11,100,64,72,100,9,1012.5,49,58,0.3,9,0.889935224,81291,4533058.5
317,zachtrelfa,1,11,57,69,84,68,7,1026,57,62,0,9,0.196287145,606878,8798850
318,aaronramon,2,11,47,74,86,131,11,1020,62,67,0,10,0.123325996,62176,8819387.5
318,allenbartell,1,11,17,61,64,138,7,1025,32,44,0,10,0.91586886,13257,457442
318,ksayce,1,11,100,61,86,183,27,1017,54,58,8.5,9,0.976110352,178946,4559918
319,agaggino,1,11,10,54,38,129,4,1021,22,47,0,10,0.086389385,122684,8837278
319,andyvarnell,1,11,52,71,84,181,8,1017,59,65,0,9,0.064158914,693881,8822515
319,dsruppel,1,11,100,62,89,142,18,1020,54,57,2.4,5,0.149653769,78086,2383312
319,kathawk,1,11,72,45,90,178,16,1002,41,44,16.1,8,0.071124603,300278,8834379
319,kathleenadams,2,11,52,71,84,181,8,1017,59,65,0,9,0.074640789,606880,8820796.5
320,aholdorf,1,11,13,74,78,281,14,1017,52,63,0,8,0.994012434,559794,7369266
320,andyvarnell,4,11,73,72,90,92,6,1019,62,66,1.2,6,0.030392125,693881,8827861.5
320,askidda,1,11,74,73,85,167,8,1017,62,68,0,9,0.060688327,635663,8822611
320,benzintr,2,11,28,64,59,180,6,1027,34,52,0,10,0.241624049,79060,2390137
320,colormeamber,3,11,5,79,74,201,8,1017,51,63,0,8,0.980285258,326282,4609225.333
320,econat32,1,11,15,77,76,222,6,1017,52,62,0,8,0.976390259,431675,5444901
320,finatic,1,11,33,63,78,219,10,1009,49,56,0.1,10,0.99278786,10285,462132
320,rootedwanderer,1,11,80,44,91,215,9,1003,40,42,8.6,5,0.027206661,226289,8836337
321,aaronramon,6,11,71,73,88.16666667,199.5,20.5,1013.166667,65.16666667,70.16666667,0,9.833333333,0.007302904,62176,8843121.667
321,askidda,1,11,87,63,89,106,5,1019,60,63,4.9,7,0.020859357,635663,8833531
321,benzintr,2,11,75,48,66,133,16,1027,34,45,0,10,0.33606406,79060,2396784.5
321,eegrzeda,1,11,31,60,75,257,10,1008,42,51,0,10,0.931777211,733085,9762036
321,rachelharborwildwatch,1,11,69,45,86,227,11,1018,39,43,1.6,10,0.005816292,537778,8873337
321,tiffambjay,1,11,25,83,70,281,4,1016,53,67,0,8,0.965871718,333181,4579498
322,carrion,2,11,47,55,73.5,137.5,8.5,1022,41.5,50,0,10,0.00286632,40229,8860696.5
322,ewrunn1ng,1,11,61,49,84,169,18,1022,41,45,0,10,0.00256725,300689,8978737
322,mrbryanames,2,11,62.5,73.5,66.5,140.5,9,1016,58,72,0,10,0.003211633,607566,8965605
322,rjnjr,1,11,63,76,74,270,18,1013,60,71,0,10,0.002416876,38920,8861793
322,sderht,1,11,61,49,84,169,18,1022,41,45,0,10,0.003902886,238288,8858431
322,tosteve,1,11,31,56,50,74,7,1020,25,42,0,10,0.146006799,81291,1485286
322,wgsflyfish,1,11,16,76,68,182,15,1012,56,68,0,10,0.854933301,454405,5824731
323,aaronramon,1,11,35,60,51,24,9,1026,32,51,0,10,0.016614367,62176,8874318
323,cosmiccat,1,11,1,58,52,11,7,1026,31,49,0,10,0.018851637,34728,8867258
323,janellspirup,1,11,75,44,84,185,13,1010,37,42,10.6,8,0.021355812,741870,9626752
323,mrfish33,3,11,77,46,67,155,10,1011,32,43,8.1,8,0.018297987,35478,8870888.333
323,paloma,6,11,31,67,40,172,11,1016,30,55,0,10,0.748188399,32455,4597055.833
324,fantfamily,1,11,77,82,76,219,16,1018,62,75,0.3,10,0.733343905,348224,4716535
324,kookamongus,1,11,86,59,87,158,7,1018,53,57,0,9,0.05386562,645378,8883098
324,nbaset,1,11,0,58,49,351,14,1034,31,49,0,10,0.647952245,324485,4601401
325,camsvette,1,11,39,55,50,159,15,1019,27,45,0.2,9,0.75912972,208385,2939280
325,cesarpollo5,1,11,1,54,44,121,5,1021,23,46,0,10,0.08003428,63379,9009060
325,eustatic1,1,11,29,70,68,75,9,1020,51,62,0,10,0.695250569,34988,2403771
325,gianvir,1,11,6,51,64,119,4,1020,33,45,0,10,0.079456251,739751,9258419
325,kurtmize,2,11,66,73,83,130,5,1020,51,57,0,10,0.106917127,740443,9274662.5
325,mako252,2,11,63,61,80,109,4,1016,46,52,0,9,0.107118117,18812,8892032.5
326,jaredbondedwards,1,11,13,58,48,2,15,1025,31,51,0,10,0.161076434,611178,8984707
327,alileighlilly,1,11,11,59,51,236,5,1027,27,44,0,10,0.687405792,14224,465967
327,birdfly,1,11,11,59,84,144,4,1021,44,49,0,10,0.412521025,156461,4444861
327,donaldhapp,1,11,0,57,60,219,5,1022,31,45,0,10,0.223111636,87766,8910607
327,kenchamberlain,1,11,100,53,80,169,19,1013,44,50,24.2,9,0.344526271,319374,4618744
328,kenchamberlain,1,11,7,55,50,142,10,1021,26,44,0,10,0.579994008,319374,8682311
328,nanooknanook,1,11,65,47,69,319,7,1017,36,46,6.3,9,0.326008593,715677,8921231
329,aaronramon,1,11,45,68,83,154,9,1015,51,56,0,10,0.418039656,62176,8942068
329,quiggifur,1,11,97,59,89,339,6,1022,52,55,0.9,6,0.193330568,505122,6565953
330,andrewbrinker,1,11,0,67,57,80,7,1024,40,56,0,10,0.512749351,24857,8950318
330,biohexx1,1,11,0,70,19,62,10,1020,11,56,0,10,0.118628328,81261,4652964
330,tallastro,1,11,0,53,53,321,6,1018,32,49,0,10,0.510200864,256327,8953216
331,amlambert11,2,11,10,64,55,208,15,1017,34,50,0,10,0.617305007,183583,8956612.5
333,bradleyfishes,1,11,56,36,81,299,15,1017,27,32,0,9,0.79366547,641347,8985856
333,danielgeorge,1,11,80,61,88,149,17,1010,54,58,38.3,8,0.564916702,21318,1110725
335,jeffmci9,3,12,48,75,60,109,7,1021,48,63,0,10,0.951017625,435598,9014754.667
336,ecoexplore_wnc,1,12,92,54,86,157,6,1021,45,49,0,7,0.986002023,188484,9045742
336,pwvail,1,12,32,35,69,229,10,1019,22,31,0,10,0.990762478,737943,9212272
337,lcolonna,1,12,90,68,68,90,17,1018,49,60,0.7,10,0.102000846,376863,4680383
337,troutbum1374,1,12,65,51,92,233,15,1022,40,46,2,7,0.915832731,114381,1731619
338,kookamongus,1,12,12,54,66,338,9,1022,40,52,0,10,0.995960975,645378,9384292
338,kylebosch,1,12,87,48,89,218,16,1024,43,46,4.9,10,0.169588159,343016,4710004
339,jgarwood,1,12,0,56,59,27,9,1025,34,48,0,10,0.93232089,329176,9061398
339,mrfish33,1,12,50,41,90,18,7,1036,34,37,0,10,0.928030593,35478,9072129
339,wlhwildlife,1,12,78,77,79,224,18,1011,61,69,0,9,0.964650794,632951,9051719
340,cfane,1,12,68,46,69,254,8,1023,27,36,0,10,0.860767294,599879,9066130
340,eddiecorwin,1,12,45,55,71,239,12,1019,36,46,0,10,0.344564098,117554,4720471
340,johantarzan4600,1,12,47,78,83,193,9,1019,67,75,0,9,0.884104473,555226,9072218
340,juangonzales,1,12,91,59,83,12,12,1017,46,51,0.3,10,0.265756554,340295,4715840
340,lluhs,1,12,98,59,87,207,9,1018,51,55,14.5,9,0.852833586,671531,9070444
340,nv_multispeciesfishing,1,12,97,59,87,214,5,1018,51,55,14.2,8,0.873683978,535133,9063706
340,xanzaman,1,12,98,46,57,140,5,1027,27,43,0,9,0.847909915,627722,9068644
341,hshanks,1,12,9,45,68,268,11,1023,25,35,0,10,0.827223879,600128,9072199
343,carrion,1,12,34,69,56,63,4,1026,38,55,0,10,0.538453488,40229,9104015
344,hawnzd,1,12,28,42,75,134,2,1029,31,38,0,12,0.430603137,51931,9117206
344,snakeinmypocket,1,12,2,64,68,341,10,1020,42,53,0,10,0.164336642,14811,269392
345,djuth,1,12,65,61,78,249,9,1014,44,51,0,9,0.003805593,157587,2471607
345,josea84,1,12,82,45,87,197,17,1011,37,41,6,7,0.854305432,346307,4766120
345,liapun312,1,12,64,67,86,184,14,1003,45,49,0,10,0.003366781,113157,2469668
345,riversedge,1,12,0,47,65,219,5,1018,27,38,0,10,0.350266492,30627,9133101
346,camelcreek,1,12,95,65,95,205,14,1017,56,57,0.7,6,0.022640431,59817,2473197
346,jwhittle,1,12,98,67,88,206,12,1016,55,58,0.6,9,0.022304427,3518,2489472
346,kgardner,1,12,71,67,90,209,9,1023,56,59,1.3,6,0.026366096,350861,4403637
346,nv_multispeciesfishing,1,12,46,74,85,228,9,1023,61,65,0,9,0.023504174,535133,7095540
347,carrion,1,12,72,57,81,61,5,1020,46,52,0,10,0.979732475,40229,5022040
347,rpshane,1,12,97,67,90,190,7,1020,55,58,0,7,0.058834333,109334,2482470
348,beandip,1,12,87,38,86,122,13,1021,31,36,0.8,8,0.997582363,329354,4768763
348,dwest,1,12,32,58,82,126,6,1019,43,48,0,10,0.459768084,62971,1131670
348,josea84,1,12,78,43,87,140,10,1020,35,38,2.6,6,0.988515614,346307,4766367
349,mrbryanames,1,12,55,84,81,202,5,1017,65,74,0.1,7,0.989675218,607566,7846350
349,nv_multispeciesfishing,1,12,0,73,77,305,10,1011,53,61,0,10,0.184672719,535133,7095538
350,howens,1,12,50,83,82,183,5,1014,67,76,0.5,8,0.306053211,145202,2720917
350,kgardner,2,12,9,41,64,249,2,1025,20,32,0,10,0.020853807,350861,9175638.5
352,steph_thecnidarian,1,12,0,85,67,121,6,1020,64,80,0,10,0.14031021,101301,1515456
353,marshallarnwine,2,12,91,66,84,268,24,1008,48,60,0.5,9,0.783629031,315892,4789362
353,mccain,2,12,43,66.5,75.5,231.5,7,1008.5,43.5,53,5,8,0.318872019,8074,172549.5
354,bradleyfishes,1,12,8,26,97,268,3,1027,6,6,0,3,0.025238899,641347,8073216
354,kylefitzroy,1,12,23,43,61,120,6,1025,21,34,0,10,0.027167592,165609,2564573
354,mccain,1,12,26,68,67,286,10,1010,38,51,0.2,9,0.409295706,8074,172551
354,nv_multispeciesfishing,2,12,100,46,91,24,18,1032,42,45,22.9,8,0.662105531,535133,7092226.5
355,nv_multispeciesfishing,1,12,91,45,84,131,10,1031,37,42,1,7,0.563285506,535133,7086758
356,carrion,3,12,10,64,68,64,5,1020,48,58,0,10,0.428538509,40229,5022036
356,emily_roberts,1,12,10,64,68,64,5,1020,48,58,0,10,0.432008223,382280,4827447
356,ivy_poisson,1,12,48,56,43,255,3,1026,26,48,0,10,0.162543907,453221,9734378
356,mccain,1,12,45,64,78,281,10,1007,46,53,4.6,9,0.62069032,8074,172557
356,mikepatterson,1,12,44,54,86,86,9,1026,47,51,0.2,9,0.008659362,15366,2582025
358,gmucientes,1,12,3,60,77,163,5,1030,42,52,0,10,0.318040136,688548,9251705
